item_id,group,standards,item_information,tablet_student_materials_prompt,prompt,tablet_writing_scoring_instructions,option_a,option_b,option_c,correct,brt_response,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
E06WR4HSAMPLE,6,E06WR4,"H - Here is where you will write a sentence. (Point to lines on paper.) Write the words ""I like to read books."" (Repeat the words singularly if needed.) (Student receives a point if they write at least three of the five words that are legible and you know what they are, even though there may be misspellings in the word.)","Here is where you will write a sentence. [highlight lines for writing] Write the words ""I like to read books.""",NA,"Write the words ""I like to read books."" Student receives a point if they write at least three of the five words recognizably, even though there may be misspellings in the word.",NA,NA,NA,NA,No changes.,Write2.ai,NA,NA,NA,Writing Items,lines for writing sentence,NA,NA,NA,ELA_G6_E06WR4HSAMPLE_intro.mp3,ELA_G6_E06WR4HSAMPLE_stem.mp3,NA,NA,NA,FT,OI,OI,OI,NA,0.656898244006826,0.66,0.66,0.66
E06WR4L01,6,E06WR4,"L - Here is a sentence for you to trace. (Point to word.). Trace the words ""Share the fun please."" (Student receives a point if they write at least two of the four words that are legible.)","Here is a sentence for you to trace. [highlight word] Trace the words ""Share the fun please.""",NA,"Trace the words ""Share the fun please."" Student receives a point if they trace or generate at least two of the four words recognizably.",NA,NA,NA,NA,No changes.,Trace_Sentence1.ai,NA,NA,NA,Writing Items,tracing graphic,NA,NA,NA,ELA_G6_E06WR4L03_intro.mp3,ELA_G6_E06WR4L03_stem.mp3,NA,NA,NA,FT,OI,OI,OI,NA,-0.742201755993174,-0.74,-0.74,-0.74
E06WR4L02,6,E06WR4,"L - Here is a sentence for you to trace. (Point to word.). Trace the words ""I can deliver it."" (Student receives a point if they write at least two of the four words that are legible.)",NA,NA,NA,NA,NA,NA,NA,No changes.,Trace_Sentence2.ai,NA,NA,NA,Writing Items,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR4L03,6,E06WR4,"L - Here are words for you to trace. (Point to word.). Trace the words ""Good to help friends."" (Student receives a point if they write at least two of the four words that are legible.)","Here are words for you to trace. [highlight word] Trace the words ""Good to help friends.""",NA,"Trace the words ""Good to help friends."" Student receives a point if they trace or generate at least two of the four words recognizably.",NA,NA,NA,NA,"Changed directions to ""Here are words ...""",Trace_Sentence3.ai,NA,NA,NA,Writing Items,tracing graphic,NA,NA,NA,ELA_G6_E06WR4L03_intro.mp3,ELA_G6_E06WR4L03_stem.mp3,NA,NA,NA,FT,OI,OI,OI,NA,-0.786501755993174,-0.79,-0.79,-0.79
E06WR4L04,6,E06WR4,"L - Here is a sentence for you to trace. (Point to word.). Trace the words ""Kindness is so good."" (Student receives a point if they write at least two of the four words that are legible.)",NA,NA,NA,NA,NA,NA,NA,No changes.,Trace_Sentence4.ai,NA,NA,NA,Writing Items,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
E06WR4M05,6,E06WR4,"M - Here is where you will write a sentence. (Point to lines on paper.) Write the words ""Let the man through please."" (Student receives a point if they write at least three of the five words that are legible and you know what they are, even though there may be misspellings in the word.)",NA,NA,NA,NA,NA,NA,NA,Changed to write a sentence.,Copy_Sentence5.ai,NA,NA,NA,Writing Items,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.41,NA
E06WR4M06,6,E06WR4,"M - Here is where you will copy a sentence. (Point to lines on paper.) Write the words ""The children are out playing."" (Student receives a point if they write at least three of the five words that are legible and you know what they are, even though there may be misspellings in the word.)",NA,NA,NA,NA,NA,NA,NA,No changes.,Copy_Sentence6.ai,NA,NA,NA,Writing Items,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
E06WR4M07,6,E06WR4,"M - Here is where you will copy a sentence. (Point to lines on paper.) Write the words ""My birthday will be soon."" (Student receives a point if they write at least three of the five words that are legible and you know what they are, even though there may be misspellings in the word.)","Here is where you will copy a sentence. [highlight lines for writing] Write the words ""My birthday will be soon.""",NA,"Write the words ""My birthday will be soon."" Student receives a point if they write at least three of the five words recognizably, even though there may be misspellings in the word.",NA,NA,NA,NA,No changes.,Copy_Sentence7.ai,NA,NA,NA,Writing Items,lines for copying and words,NA,NA,NA,ELA_G6_E06WR4M07_intro.mp3,ELA_G6_E06WR4M07_stem.mp3,NA,NA,NA,FT,OI,OI,OI,NA,-0.0988017559931737,-0.1,-0.1,-0.1
E06WR4M08,6,E06WR4,"M - Here is where you will copy a sentence. (Point to lines on paper.) Write the words ""The picture is up there."" (Student receives a point if they write at least three of the five words that are legible and you know what they are, even though there may be misspellings in the word.)","Here is where you will copy a sentence. [highlight lines for writing] Write the words ""The picture is up there.""",NA,"Write the words ""The picture is up there."" Student receives a point if they write at least three of the five words recognizably, even though there may be misspellings in the word.",NA,NA,NA,NA,Changed words to make a sentence.,Copy_Sentence8.ai,NA,NA,NA,Writing Items,lines for copying and words,NA,NA,NA,ELA_G6_E06WR4M08_intro.mp3,ELA_G6_E06WR4M08_stem.mp3,NA,NA,NA,FT,OI,OI,OI,NA,-0.151401755993174,-0.15,-0.15,-0.15
E06WR5H09,6,E06WR5,"H - Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences to student.) What word should go in the blank: high, highest, or higher?",NA,Zack is in sixth grade. He is very tall. He can jump the ______. [prgrph] What word should go in the blank?,NA,high,highest,higher,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,2.38,NA
E06WR5H10,6,E06WR5,"H - Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences.) What word should go in the blank: wait, waits, waiting?","Here are three words. [highlight answer options] I will read sentences to you, follow along. [highlight sentences] What word should go in the blank: wait, waits, or waiting?",Maya is very patient. She wants a turn on the computer. She is _____ for her turn. [prgrph] What word should go in the blank?,NA,wait,waits,waiting,c,No changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G6_E06WR5H10_intro.mp3,ELA_G6_E06WR5H10_stem.mp3,ELA_G6_E06WR5H10_a.mp3,ELA_G6_E06WR5H10_b.mp3,ELA_G6_E06WR5H10_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,1.2546
E06WR5H11,6,E06WR5,"H - Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences.) What word should go in the blank: give, gave, or given?",NA,Aldo took Juan's pencil. Juan needed to ask Aldo to please ______ it back. [prgrph] What word should go in the blank?,NA,give,gave,given,a,Changed second sentence to what reviewer 1 suggested.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
E06WR5H12,6,E06WR5,"H - Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences.) What word should go in the blank: helping, helped, help?",NA,Christian's zipper was stuck. He couldn't take his coat off. He asked a friend for _________. [prgrph] What word should go in the blank?,NA,helping,helped,help,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.507998244006826,NA,NA,NA
E06WR5L01,6,E06WR5,L -  Here are three pictures with words. (Point to each.) Tino is hungry.  He wants to eat a snack. (Point to sentence.) Which word is eat?,NA,Tino is hungry. He wants to eat a snack. [prgrph] Which word is eat?,NA,eat,walk,sit,a,"Added the word ""a"" to second sentence.",NA,Boy_Eating1.ai,Boy_Walking5.ai,Boy_Sitting2.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.37530175599317,NA,NA,NA
E06WR5L02,6,E06WR5,L -  Here are three pictures with words. (Point to each.) Elephants are very big. They have long trunks. (Point to sentence.) Which word is elephant?,NA,Elephants are very big. They have long trunks. [prgrph] Which word is elephant?,NA,elbow,elephant,trunk,b,No changes.,NA,Elbow.ai,Elephant2.ai,Elephant_Pointing_Trunk1.ai,People/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR5L03,6,E06WR5,L -  Here are three pictures with words. (Point to each.) The scissors are sharp.  Please be careful. (Point to sentence.) Which word is scissors?,NA,The scissors are sharp. Please be careful. [prgrph] Which word is scissors?,NA,shoes,spaghetti,scissors,c,No changes.,NA,Shoe4.ai,Meatballs_Spaghetti1.ai,Scissors.ai,Clothing/Food/Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR5L04,6,E06WR5,L -  Here are three pictures with words. (Point to each.) Thumper is very furry.  He is my pet rabbit. (Point to sentence.) Which word is rabbit?,NA,Thumper is very furry. He is my pet rabbit. [prgrph] Which word is rabbit?,NA,fox,rat,rabbit,c,No changes.,NA,Fox2.ai,Mouse5.ai,Rabbit1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR5M05,6,E06WR5,"M - Here are three words. (Point to each.) Tuesday is library day.  I can get a book to read. (Point to sentences.) What word should go in the blank: book, look, or cook?",NA,Tuesday is library day. I can get a ____ to read. [prgrph] What word should go in the blank?,NA,book,look,cook,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.433701755993174,NA,NA,NA
E06WR5M06,6,E06WR5,"M - Here are three words. (Point to each.) It is lunch time and Marcos is hungry.  He wants to eat his lunch.(Point to sentences.) What word should go in the blank: eat, eating, or eats?",NA,It is lunch time and Marcos is hungry. He wants to _____ his lunch. [prgrph] What word should go in the blank?,NA,eat,eating,eats,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
E06WR5M07,6,E06WR5,"M - Here are three words. (Point to each.) It started to rain very hard.  Mother told everyone to come inside. (Point to sentences.) What word should go in the blank: came, come, or coming?",NA,It started to rain very hard. Mother told everyone to _______ inside. [prgrph] What word should go in the blank?,NA,came,come,coming,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR5M08,6,E06WR5,"M - Here are three words. (Point to each.) Luis likes to sit in the comfy, blue chair.  The chair is very soft. (Point to sentences.) What word should go in the blank: softer, softest, or soft?",NA,"Luis likes to sit in the comfy, blue chair. The chair is very ________. [prgrph] What word should go in the blank?",NA,softer,softest,soft,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR5MSAMPLE,6,E06WR5,"M - Here are three words. (Point to each.) The school dance is about to start. I can't wait to start dancing. (Point to sentences.) What word should go in the blank: danced, dance, or dancing?",NA,The school dance is about to start. I can't wait to start _____. [prgrph] What word should go in the blank?,NA,danced,dance,dancing,c,Changed the word was to is in the first sentence.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR9H09,6,E06WR9,"H - Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to sentences.) What does Molly ride to school every day: helmet, bike, or school?",NA,Molly wants a new bike. She usually rides her bike every day to school. She loves wearing her helmet. [prgrph] What does Molly ride to school every day?,NA,helmet,bike,school,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.435198244006826,NA,NA,NA
E06WR9H10,6,E06WR9,"H - Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to sentences.) How many lamps does Chris have: three, room, or two?",NA,Chris has two lamps in his room. He got one lamp from his grandma. The other lamp was a gift from his favorite uncle. [prgrph] How many lamps does Chris have?,NA,three,room,two,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,D,NA,NA,NA,1.61,NA
E06WR9H11,6,E06WR9,"H - Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to sentences.)  What is Tom waiting for: bus, school, or stop?","Here are three words. [highlight answer options] I will read sentences to you, follow along. [highlight sentences] What is Tom waiting for: bus, school, or stop?",Tom is waiting for the school bus. The school bus picks him up at 8 a.m. Tom is the last person to be picked up by the school bus. [prgrph] What is Tom waiting for?,NA,bus,school,stop,a,No changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G6_E06WR9H11_intro.mp3,ELA_G6_E06WR9H11_stem.mp3,ELA_G6_E06WR9H11_a.mp3,ELA_G6_E06WR9H11_b.mp3,ELA_G6_E06WR9H11_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,0.1453
E06WR9H12,6,E06WR9,"H - Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to sentences.) Who is new to the neighborhood: Dan, Ann, or Amy?","Here are three words. [highlight answer options] I will read sentences to you, follow along. [highlight sentences] Who is new to the neighborhood: Dan, Ann, or Amy?",Ann is new to the neighborhood. Ann and her family moved in last week. Ann will attend her new school tomorrow. [prgrph] Who is new to the neighborhood?,NA,Dan,Ann,Amy,b,No changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G6_E06WR9H12_intro.mp3,ELA_G6_E06WR9H12_stem.mp3,ELA_G6_E06WR9H12_a.mp3,ELA_G6_E06WR9H12_b.mp3,ELA_G6_E06WR9H12_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,1.1667
E06WR9L01,6,E06WR9,"L - Here are three pictures with words. (Point to each.)David runs every day. He will compete on Sunday. Who runs every day: David, Della, or Debra?",NA,David runs every day. He will compete on Sunday. [prgrph] Who runs every day?,NA,David,Della,Debra,a,No changes.,NA,Boy4.ai,Girl_Smiling4.ai,Girl9.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR9L02,6,E06WR9,"L - Here are three pictures with words. (Point to each.)The dog is being trained. The trainer is patient. Who is patient: trainer, dog, or doctor?",NA,The dog is being trained. The trainer is patient. [prgrph] Who is patient?,NA,trainer,dog,doctor,a,No changes.,NA,Girl5.ai,Dog5.ai,Gilr_Doctor.ai,People/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR9L03,6,E06WR9,"L - Here are three pictures with words. (Point to each.)There is a lake near the farm. It is called Hidden lake.  What is near the farm: river, lake, or mountain?",NA,There is a lake near the farm. It is called Hidden Lake. [prgrph] What is near the farm?,NA,river,lake,mountain,b,Changed graphic for the lake.,NA,River1.ai,Lake4.ai,Mountains2.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR9L04,6,E06WR9,"L - Here are three pictures with words. (Point to each.) Sarah loves baking. She is baking an apple pie. What is Sarah baking: cake, cookie, or pie?",NA,Sarah loves baking. She is baking an apple pie. [prgrph] What is Sarah baking?,NA,cake,cookie,pie,c,No changes.,NA,Cake1.ai,Cookie1.ai,Pie2.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.752401755993174,NA,NA,NA
E06WR9M05,6,E06WR9,"M - Here are three words. (Point to each.) The state flower of Oregon is the Oregon grape. The capital of Oregon is Salem. What is Oregon's capital: Portland, Eugene, or Salem?","Here are three words. [highlight answer options] The state flower of Oregon is the Oregon grape. The capital of Oregon is Salem. What is Oregon's capital: Portland, Eugene, or Salem?",The state flower of Oregon is the Oregon grape. The capital of Oregon is Salem. [prgrph] What is Oregon's capital?,NA,Portland,Eugene,Salem,c,No changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G6_E06WR9M05_intro.mp3,ELA_G6_E06WR9M05_stem.mp3,ELA_G6_E06WR9M05_a.mp3,ELA_G6_E06WR9M05_b.mp3,ELA_G6_E06WR9M05_c.mp3,FT,OI,OI,OI,NA,1.15159824400683,1.15,1.15,1.15
E06WR9M06,6,E06WR9,"M - Here are three words. (Point to each.) The moon is very hot during the day but very cold at night. The moon reflects the light from the sun. During the day the moon is ______: cold, hot, or sun.",NA,"The moon is very hot during the day, but very cold at night. The moon reflects the light from the sun. [prgrph] During the day the moon is _____.",NA,cold,hot,sun,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR9M07,6,E06WR9,"M - Here are three words. (Point to each.) Grandma bought some candles. She will use the candles for her next party. What is she going to use her candles for: party, home, or park?",NA,Grandma bought some candles. She will use the candles for her next party. [prgrph] What is she going to use her candles for?,NA,party,home,park,a,Changed the question from When to What.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR9M08,6,E06WR9,"M - Here are three words. (Point to each.)Lois is taking piano classes. Tomorrow she will have her first piano recital. What type of classes is Lois taking: math, piano, or music?",NA,Lois is taking piano classes. Tomorrow she will have her first piano recital. [prgrph] What type of classes is Lois taking?,NA,math,piano,music,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
E06WR9MSAMPLE,6,E06WR9,"M - Here are three words. (Point to each.) Juanita drove her wheelchair to class. She can drive it very well. What does Juanita drive: highchair, lowchair, or wheelchair?",NA,Juanita drove her wheelchair to class. She can drive it very well. [prgrph] What does Juanita drive?,NA,highchair,lowchair,wheelchair,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
